Date,Adj Close
2015-03-04,130.892807
2015-03-03,132.214706
2015-03-02,131.763123
2015-02-27,132.961868
2015-02-26,132.083328
2015-02-25,133.676193
2015-02-24,135.334717
2015-02-23,133.75827
2015-02-20,134.36586
2015-02-19,134.562912
2015-02-18,133.167145
2015-02-17,132.157227
2015-02-13,131.697449
2015-02-12,130.153854
2015-02-11,129.891144
2015-02-10,130.186707
2015-02-09,127.879539
2015-02-06,128.675949
2015-02-05,128.749832
2015-02-04,127.975258
2015-02-03,129.206406
2015-02-02,126.100006
2015-01-30,124.999298
2015-01-29,126.76857
2015-01-28,123.564308
2015-01-27,125.292831
2015-01-26,127.486069
2015-01-23,127.08654
2015-01-22,126.695168
2015-01-21,124.00457
2015-01-20,127.967094
2015-01-16,128.12204
2015-01-15,126.026649
2015-01-14,127.029495
2015-01-13,127.852989
2015-01-12,127.551331
2015-01-09,129.728256
2015-01-08,129.16568
2015-01-07,126.417984
2015-01-06,127.249619
2015-01-05,130.054398
2015-01-02,132.133499
2014-12-31,130.812653
2014-12-30,130.494675
2014-12-29,130.86972
2014-12-26,132.361771
2014-12-24,131.937805
2014-12-23,132.280273
2014-12-22,131.628006
2014-12-19,129.239044
2014-12-18,128.562286
2014-12-17,123.874115
2014-12-16,123.450165
2014-12-15,124.795441
2014-12-12,126.687035
2014-12-11,131.32634
2014-12-10,130.86972
2014-12-09,132.891769
2014-12-08,131.970459
2014-12-05,133.120071
2014-12-04,133.756027
2014-12-03,134.139236
2014-12-02,132.630859
2014-12-01,131.709473
2014-11-28,132.22319
2014-11-26,132.043823
2014-11-25,131.888885
2014-11-24,132.206879
2014-11-21,131.204025
2014-11-20,130.975677
2014-11-19,131.619797
2014-11-18,131.994904
2014-11-17,133.845688
2014-11-14,133.845688
2014-11-13,132.728683
2014-11-12,132.019318
2014-11-11,133.144485
2014-11-10,133.299408
2014-11-07,132.141617
2014-11-06,131.644287
2014-11-05,131.040939
2014-11-04,131.713089
2014-11-03,133.097809
2014-10-31,133.130219
2014-10-30,133.089706
2014-10-29,132.369003
2014-10-28,132.482391
2014-10-27,131.081451
2014-10-24,131.25148
2014-10-23,131.332458
2014-10-22,131.016617
2014-10-21,132.182739
